類別	名稱	地址	縣市	鄉鎮	經度	緯度
全聯	信義三興	臺北市信義區吳興街156巷6號	臺北市	信義區	121.561059	25.028892
全聯	信義林口	(11081)臺北市信義區林口街176號	臺北市	信義區	121.580822	25.040637
全聯	信義信安	(11054)臺北市信義區嘉興街245、247號1樓	臺北市	信義區	121.556192	25.024972
全聯	信義莊敬	(11050)臺北市信義區莊敬路325巷58號1樓	臺北市	信義區	121.564803	25.028976
全聯	信義松隆	(11069)臺北市信義區松隆路125號1樓	臺北市	信義區	121.571850	25.047214
全聯	南港中研	(11565)臺北市南港區研究院路２段61巷15號1樓、B1	臺北市	南港區	121.616957	25.044368
全聯	南港中坡	臺北市南港區中坡南路7號	臺北市	南港區	121.582382	25.043921
全聯	南港凌雲	(11581)臺北市南港區研究院路３段68巷9號	臺北市	南港區	121.614331	25.035253
全聯	南港中信	(11568)臺北市南港區經貿二路188號3樓	臺北市	南港區	121.616172	25.058777
全聯	南港研究院	(11571)臺北市南港區研究院路１段99號B1	臺北市	南港區	121.616574	25.052086
全聯	南港玉成	(11577)臺北市南港區玉成街189號1樓	臺北市	南港區	121.584388	25.044476
全聯	南港旗艦	(11553)臺北市南港區南港路２段20巷5號B1	臺北市	南港區	121.605588	25.054479
全聯	南港忠孝東	(11557)臺北市南港區忠孝東路６段195。197號	臺北市	南港區	121.587706	25.049283
全聯	萬華萬大	(10869)臺北市萬華區萬大路406號1樓、B1	臺北市	萬華區	121.498366	25.021439
全聯	萬華民和	(10863)臺北市萬華區民和街103號	臺北市	萬華區	121.497583	25.025335
全聯	萬華西藏	(10879)臺北市萬華區西藏路125巷9號	臺北市	萬華區	121.502346	25.028635
全聯	萬華雙園	臺北市萬華區興寧街2號	臺北市	萬華區	121.502027	25.032259
全聯	萬華中華	(10882)臺北市萬華區中華路２段666號之12	臺北市	萬華區	121.511082	25.024239
全聯	和德	(10864)臺北市萬華區西園路２段215號	臺北市	萬華區	121.494217	25.027085
全聯	萬華長沙	(10845)臺北市萬華區長沙街２段110號	臺北市	萬華區	121.504023	25.04031
全聯	萬華龍山	臺北市萬華區廣州街263號	臺北市	萬華區	121.496467	25.036898
全聯	萬華莒光	(10861)臺北市萬華區莒光路131號B1樓	臺北市	萬華區	121.503617	25.031096
全聯	台東太麻里	(96346)臺東縣太麻里鄉外環路190號	臺東縣	太麻里鄉	121.004361	22.607385
全聯	成功大同	(96142)臺東縣成功鎮大同路29號	臺東縣	成功鎮	121.373871	23.102083
全聯	台東漢陽	(95041)臺東縣臺東市漢陽南路89號	臺東縣	臺東市	121.137819	22.741971
全聯	台東更生	(95050)臺東縣臺東市更生路1051號	臺東縣	臺東市	121.130661	22.773282
全聯	台東中山	(95043)臺東縣臺東市中山路328號	臺東縣	臺東市	121.149389	22.754169
全聯	台東平等	(95042)臺東縣臺東市平等街１１號	臺東縣	臺東市	121.157008	22.752352
全聯	新生	(95053)臺東縣臺東市新生路429號	臺東縣	臺東市	121.139856	22.759379
全聯	開封	(95048)臺東縣臺東市開封街372號	臺東縣	臺東市	121.144740	22.763619
全聯	關山和平	(95662)臺東縣關山鎮和平路1-20,1-21,1-22號	臺東縣	關山鎮	121.162411	23.043914
全聯	下營中山	(73546)臺南市下營區中山路１段250號	臺南市	下營區	120.266546	23.236748
全聯	台南大勇	(70055)臺南市中西區金華路３段69號	臺南市	中西區	120.192317	22.989968
全聯	台南康樂	(70054)臺南市中西區康樂街233。237。241號	臺南市	中西區	120.194694	22.995136
全聯	台南民權	(70061)臺南市中西區民權路４段350、352號	臺南市	中西區	120.177521	22.999375
全聯	台南西和	(70060)臺南市中西區西和路106號	臺南市	中西區	120.189254	23.000618
全聯	台南仁德	臺南市仁德區民安路一段402號	臺南市	仁德區	120.250897	22.953575
全聯	仁德中清	(71753)臺南市仁德區中清路167.169號	臺南市	仁德區	120.2561426	22.9734697
全聯	台南六甲	(73441)臺南市六甲區中山路93號	臺南市	六甲區	120.349648	23.231025
全聯	台南湖美	臺南市北區和緯路五段30號	臺南市	北區	120.185447	23.006557
全聯	延平	臺南市北區公園路798號1樓	臺南市	北區	120.211274	23.011931
全聯	台南和緯	臺南市北區和緯路二段172號	臺南市	北區	120.207519	23.011980
全聯	台南海安	(70451)臺南市北區海安路３段747號	臺南市	北區	120.200311	23.012496
全聯	台南開元	(70442)臺南市北區開元路153號	臺南市	北區	120.218914	23.007286
全聯	台南忠義	(70443)臺南市北區忠義路３段85、87號	臺南市	北區	120.205674	23.000735
全聯	台南西門	(70465)臺南市北區西門路４段111號	臺南市	北區	120.206880	23.008487
全聯	永康復國	(71054)臺南市永康區復國一路5號	臺南市	永康區	120.245875	23.002239
全聯	永康大橋	(71048)臺南市永康區大橋二街218號	臺南市	永康區	120.230693	23.021258
全聯	永康中華	(71079)臺南市永康區中華路575號	臺南市	永康區	120.230887	23.012833
全聯	永康大灣	臺南市永康區崑山街1號	臺南市	永康區	120.257831	23.000323
全聯	永康永大	臺南市永康區永大路三段35號	臺南市	永康區	120.260494	23.027588
全聯	永康南工	臺南市永康區中山南路282之5號	臺南市	永康區	120.241349	23.020054
全聯	永康正強	(71071)臺南市永康區正強街172號	臺南市	永康區	120.252005	23.027635
全聯	永康中山南	(71088)臺南市永康區中山南路451號	臺南市	永康區	120.248893	23.022199
全聯	永康富強	(71062)臺南市永康區富強路１段108.110號	臺南市	永康區	120.273133	23.015618
全聯	永康北灣	(71080)臺南市永康區永大路２段936號	臺南市	永康區	120.263449	23.016132
全聯	永康中華西	(71049)臺南市永康區中華路735、737、739號	臺南市	永康區	120.227006	23.017834
全聯	永康永華	(71080)臺南市永康區永華路176號	臺南市	永康區	120.259864	23.008189
全聯	永康中正北	(71081)臺南市永康區中正北路125號	臺南市	永康區	120.240933	23.041985
全聯	台南玉井	(71443)臺南市玉井區中華路283號	臺南市	玉井區	120.466454	23.120154
全聯	白河富民	(73241)臺南市白河區富民路142號	臺南市	白河區	120.414207	23.345102
全聯	白河國泰	(73242)臺南市白河區國泰路127號	臺南市	白河區	120.412890	23.348013
全聯	台南華平	(70845)臺南市安平區華平路619號	臺南市	安平區	120.175759	22.996314
全聯	台南國平	(70845)臺南市安平區國平路210-218號	臺南市	安平區	120.171155	22.990593
全聯	安平永華	(70848)臺南市安平區永華路２段373號	臺南市	安平區	120.180286	22.989595
全聯	台南永華	(70846)臺南市安平區華平路271、273、275、277號	臺南市	安平區	120.174816	22.990061
全聯	安定安加	(74546)臺南市安定區安定262之22。23號	臺南市	安定區	120.234985	23.115168
全聯	台南安中	(70943)臺南市安南區安中路１段872號	臺南市	安南區	120.193838	23.044051
全聯	培安	(70958)臺南市安南區安和路１段463號	臺南市	安南區	120.213462	23.036363
全聯	台南北安	(70943)臺南市安南區北安路３段92.96號	臺南市	安南區	120.203091	23.040926
全聯	台南土城	(70948)臺南市安南區安中路６段702號	臺南市	安南區	120.128545	23.064700
全聯	台南安和	(70959)臺南市安南區安和路５段316.318號	臺南市	安南區	120.216482	23.068911
全聯	台南育安	(70945)臺南市安南區育安街116.120號	臺南市	安南區	120.215819	23.047040
全聯	台南安富	(70962)臺南市安南區安富街346號	臺南市	安南區	120.193439	23.026237
全聯	台南公學	(70966)臺南市安南區公學路４段29號。31號	臺南市	安南區	120.178718	23.067668
全聯	台南州南	(70965)臺南市安南區安和路４段259、261號	臺南市	安南區	120.218465	23.056126
全聯	台南海佃	(70966)臺南市安南區海佃路４段32、36號	臺南市	安南區	120.177621	23.054685
全聯	西港新興	(72343)臺南市西港區新興街8-78號	臺南市	西港區	120.202808	23.117408
全聯	佳里中山	(72243)臺南市佳里區中山路452.456號	臺南市	佳里區	120.177711	23.164736
全聯	佳里仁愛	(72259)臺南市佳里區仁愛路388號	臺南市	佳里區	120.176689	23.154734
全聯	佳里	臺南市佳里區建南街112號	臺南市	佳里區	120.176488	23.157885
全聯	佳里安西	(72247)臺南市佳里區安西路205號	臺南市	佳里區	120.170908	23.164381
全聯	官田中山	(72041)臺南市官田區中山路１段135號	臺南市	官田區	120.312002	23.192974
全聯	東山中興	(73351)臺南市東山區中興南路46號	臺南市	東山區	120.403457	23.319743
全聯	台南崇明	(70147)臺南市東區崇明路385號1、2樓	臺南市	東區	120.222863	22.974638
全聯	後甲	臺南市東區東安路20號	臺南市	東區	120.226197	22.991121
全聯	崇善	臺南市東區崇善路666號	臺南市	東區	120.231245	22.968151
全聯	裕農	臺南市東區裕農路400號	臺南市	東區	120.231162	22.98758
全聯	台南中華東	臺南市東區中華東路二段237號1樓	臺南市	東區	120.231926	22.983419
全聯	台南崇德	(70161)臺南市東區崇德路154-156號	臺南市	東區	120.220191	22.979029
全聯	台南崇道	(70171)臺南市東區崇道路22.24號	臺南市	東區	120.226355	22.972144
全聯	台南仁和	(70174)臺南市東區仁和路77-38號	臺南市	東區	120.231779	22.973962
全聯	台南小東	(70154)臺南市東區小東路246號	臺南市	東區	120.229145	22.999266
全聯	台南長榮	(70143)臺南市東區長榮路２段180號	臺南市	東區	120.220739	22.990131
全聯	台南裕忠	(70162)臺南市東區裕忠路107號	臺南市	東區	120.241929	22.985889
全聯	台南自由	(70162)臺南市東區自由路３段376號	臺南市	東區	120.237347	22.982564
全聯	金華	臺南市南區金華路二段85號	臺南市	南區	120.191191	22.979291
全聯	台南鹽埕	臺南市南區金華路一段365號	臺南市	南區	120.190284	22.969425
全聯	台南永成	(70261)臺南市南區永成路３段523號	臺南市	南區	120.195211	22.973993
全聯	台南健康	(70263)臺南市南區健康路１段435號	臺南市	南區	120.198234	22.981303
全聯	台南中華西	(70262)臺南市南區中華西路１段306號	臺南市	南區	120.186265	22.982604
全聯	台南明興	(70261)臺南市南區明興路55  57號	臺南市	南區	120.187945	22.959543
全聯	台南夏林	(70247)臺南市南區夏林路71號	臺南市	南區	120.1952445	22.9829991
全聯	台南灣裡	(70257)臺南市南區興南街200號	臺南市	南區	120.181477	22.921354
全聯	柳營中山	(73657)臺南市柳營區中山西路１段165號	臺南市	柳營區	120.320833	23.278946
全聯	麻豆興中	(72145)臺南市麻豆區興中路248之21號、250巷7號	臺南市	麻豆區	120.259194	23.183501
全聯	麻豆博愛	(72144)臺南市麻豆區博愛路3-1號	臺南市	麻豆區	120.250787	23.184804
全聯	麻豆	(72144)臺南市麻豆區博愛路７號	臺南市	麻豆區	120.250753	23.185315
全聯	麻豆中山	(72149)臺南市麻豆區中山路82號	臺南市	麻豆區	120.246186	23.183854
全聯	麻豆中正	(72144)臺南市麻豆區中正路348.348-1號	臺南市	麻豆區	120.252816	23.189147
全聯	善化忠孝	(74153)臺南市善化區忠孝路66號	臺南市	善化區	120.303192	23.132616
全聯	善化中正	(74151)臺南市善化區中正路419號	臺南市	善化區	120.293893	23.128876
全聯	新化	臺南市新化區中正路540之1號	臺南市	新化區	120.30702	23.039989
全聯	新化忠孝	(71251)臺南市新化區忠孝路198-7、202號	臺南市	新化區	120.300712	23.037013
全聯	台南新市	(74447)臺南市新市區中正路162號	臺南市	新市區	120.291524	23.074280
全聯	新市復興	(74444)臺南市新市區復興路213、215號	臺南市	新市區	120.295181	23.085204
全聯	新營金華	臺南市新營區隋唐街197號	臺南市	新營區	120.300570	23.307731
全聯	新營復興	(73043)臺南市新營區復興路150-3號1.2樓	臺南市	新營區	120.308117	23.303263
全聯	民治	臺南市新營區民治路5之1號1樓	臺南市	新營區	120.320828	23.310854
全聯	新營民生	(73051)臺南市新營區民生路172號	臺南市	新營區	120.307132	23.311551
全聯	學甲華宗	(72645)臺南市學甲區華宗路501號	臺南市	學甲區	120.182635	23.236003
全聯	歸仁	臺南市歸仁區復興路87號	臺南市	歸仁區	120.295926	22.965000
全聯	歸仁中山	(71152)臺南市歸仁區中山路３段2號	臺南市	歸仁區	120.287665	22.967742
全聯	歸仁文化	(71147)臺南市歸仁區文化街３段107號	臺南市	歸仁區	120.285750	22.970761
全聯	歸仁忠孝北	(71143)臺南市歸仁區忠孝北路158號	臺南市	歸仁區	120.299769	22.969832
全聯	台南關廟	(71843)臺南市關廟區南雄路１段1001號	臺南市	關廟區	120.328547	22.956110
全聯	關廟南雄	(71841)臺南市關廟區南雄路２段417.421號	臺南市	關廟區	120.327936	22.965703
全聯	鹽水	(73741)臺南市鹽水區後厝70號	臺南市	鹽水區	120.271833	23.319945
全聯	澎湖文光	(88044)澎湖縣馬公市文光路85號	澎湖縣	馬公市	119.571122	23.577093
全聯	澎湖百麗	(88049)澎湖縣馬公市新店路398號	澎湖縣	馬公市	119.581643	23.563060
全聯	澎湖民權	(88049)澎湖縣馬公市民權路51號	澎湖縣	馬公市	119.567438	23.564998
全聯	澎湖海埔	(88050)澎湖縣馬公市海埔路79號	澎湖縣	馬公市	119.572814	23.568750
全聯	澎湖光榮	(88045)澎湖縣馬公市光榮街103。105號	澎湖縣	馬公市	119.573846	23.575865
全聯	澎湖湖西	(88541)澎湖縣湖西鄉湖西村77-18號	澎湖縣	湖西鄉	119.657153	23.582312
