類別	編號	名稱	地址	縣市	鄉鎮	經度	緯度
公車站牌	141138	縣議會		ChanghuaCounty		120.545696	24.077489	
公車站牌	141139	三角公園		ChanghuaCounty		120.540254	24.078977	
公車站牌	141418	彰化師大		ChanghuaCounty		120.557721	24.065227	
公車站牌	141446	路口厝		ChanghuaCounty		120.45773	23.84734	
公車站牌	141635	織夢樂園		ChanghuaCounty		120.520681	23.881672	
公車站牌	21714	車路口		ChanghuaCounty		120.54492	24.08307	
公車站牌	31733	長順街口		ChanghuaCounty		120.54948	24.08406	
公車站牌	32075	長順街口		ChanghuaCounty		120.549423703533	24.0842001317195	
公車站牌	33136	彰化縣原住民生活館		ChanghuaCounty		120.55975	24.08653	
公車站牌	34670	和調里		ChanghuaCounty		120.554632	24.084637	
公車站牌	42722	草屯		ChanghuaCounty		120.683784	23.976107	
公車站牌	103930	佑民醫院		NantouCounty		120.6815	23.96019	
公車站牌	103931	佑民醫院		NantouCounty		120.681335601825	23.9602078599767	
公車站牌	105187	新街		NantouCounty		120.69315	23.87945	
公車站牌	113094	市場前		NantouCounty		120.78181	23.82698	
公車站牌	116705	水里國中		NantouCounty		120.85693	23.80952	
公車站牌	117015	林尾		NantouCounty		120.768410120323	23.8251578820796	
公車站牌	117016	公館		NantouCounty		120.774905804582	23.82648450535	
公車站牌	117017	和平里		NantouCounty		120.77746962816	23.8268949995683	
公車站牌	117019	集集		NantouCounty		120.784282785327	23.8268647470932	
公車站牌	117021	吳厝前		NantouCounty		120.78913	23.82883	
公車站牌	117022	頂八張		NantouCounty		120.79233	23.82797	
公車站牌	117023	八張		NantouCounty		120.79581	23.82808	
公車站牌	117025	生物中心		NantouCounty		120.80158	23.82949	
公車站牌	117026	洞角		NantouCounty		120.808522	23.82947	
公車站牌	117027	大坪		NantouCounty		120.818817982988	23.8251228780255	
公車站牌	117028	慈德寺		NantouCounty		120.82755	23.82952	
公車站牌	117029	普濟橋		NantouCounty		120.82919	23.83166	
公車站牌	117030	道房		NantouCounty		120.8327	23.82689	
公車站牌	117031	豐安		NantouCounty		120.83678	23.82741	
公車站牌	117032	新城村		NantouCounty		120.84167	23.82381	
公車站牌	117033	金山新城		NantouCounty		120.84536	23.8218	
公車站牌	117034	頂新城		NantouCounty		120.84476	23.81945	
公車站牌	117035	新城		NantouCounty		120.84775	23.81857	
公車站牌	117036	街尾		NantouCounty		120.85014	23.81711	
公車站牌	117037	街尾		NantouCounty		120.850172563281	23.8172022702226	
公車站牌	117038	新城		NantouCounty		120.84791	23.81855	
公車站牌	117039	頂新城		NantouCounty		120.84448	23.81984	
公車站牌	117040	金山新城		NantouCounty		120.84541	23.82177	
公車站牌	117041	新城村		NantouCounty		120.84183	23.8238	
公車站牌	117042	豐安		NantouCounty		120.83678	23.82741	
公車站牌	117043	道房		NantouCounty		120.83282	23.82696	
公車站牌	117044	普濟橋		NantouCounty		120.829142502943	23.8317777546392	
公車站牌	117045	慈德寺		NantouCounty		120.827407	23.829555	
公車站牌	117046	大坪		NantouCounty		120.81867	23.82523	
公車站牌	117047	洞角		NantouCounty		120.8085	23.82957	
公車站牌	117048	生物中心		NantouCounty		120.80151	23.82955	
公車站牌	117050	八張		NantouCounty		120.79566	23.82822	
公車站牌	117051	頂八張		NantouCounty		120.7923	23.82806	
公車站牌	117052	吳厝前		NantouCounty		120.78926	23.829041	
公車站牌	117055	和平里		NantouCounty		120.77748	23.82702	
公車站牌	117056	公館		NantouCounty		120.77497	23.8266	
公車站牌	117057	林尾		NantouCounty		120.76826	23.82523	
公車站牌	117553	電力公司(水里)		NantouCounty		120.855152	23.814551	
公車站牌	117554	水里鄉公所		NantouCounty		120.85572	23.81124	
公車站牌	117562	民和國中校門口		NantouCounty		120.91817	23.79579	
公車站牌	117577	民和國中校門口		NantouCounty		120.918115821409	23.7959373749698	
公車站牌	117585	水里鄉公所		NantouCounty		120.85582	23.81127	
公車站牌	117586	電力公司(水里)		NantouCounty		120.854945	23.815019	
公車站牌	118046	水里火車站		NantouCounty		120.853931	23.818081	
公車站牌	121069	水里國中		NantouCounty		120.85708	23.8095	
公車站牌	121965	三興里		NantouCounty		120.68591	23.90346	
公車站牌	123951	水里(總達)		NantouCounty		120.85511	23.81846	
公車站牌	123953	水里(總達)		NantouCounty		120.85524	23.8187	
公車站牌	124578	頂濁水		NantouCounty		120.7113	23.83159	
公車站牌	124579	中集公司		NantouCounty		120.718136684101	23.8332450816097	
公車站牌	124580	帽仔坑		NantouCounty		120.723205064339	23.8353022912473	
公車站牌	124581	樂園		NantouCounty		120.734804679372	23.8358673048178	
公車站牌	124582	隘寮里(頂樂園)		NantouCounty		120.737676	23.834755	
公車站牌	124583	隘寮埔		NantouCounty		120.744595880491	23.8356293249963	
公車站牌	124584	龍泉		NantouCounty		120.750352	23.834626	
公車站牌	124585	楓子林		NantouCounty		120.75504	23.83327	
公車站牌	124586	草嶺		NantouCounty		120.75865	23.83027	
公車站牌	124587	田寮里		NantouCounty		120.76201	23.82697	
公車站牌	124588	田寮里		NantouCounty		120.76219484739	23.826988436759	
公車站牌	124589	草嶺		NantouCounty		120.75878242121	23.8303991794394	
公車站牌	124590	楓子林		NantouCounty		120.75527	23.83325	
公車站牌	124591	龍泉		NantouCounty		120.7504299	23.83477999	
公車站牌	124592	隘寮埔		NantouCounty		120.74453	23.83583	
公車站牌	124593	隘寮里(頂樂園)		NantouCounty		120.7377499	23.83488999	
公車站牌	124594	樂園		NantouCounty		120.734536	23.836208	
公車站牌	124595	帽仔坑		NantouCounty		120.72314	23.83538	
公車站牌	124596	中集公司		NantouCounty		120.720271	23.834739	
公車站牌	124597	頂濁水		NantouCounty		120.71143	23.83172	
公車站牌	124601	分局前		NantouCounty		120.78642	23.82874	
公車站牌	125050	坪頂國小		NantouCounty		120.739453066306	23.9667647036223	
公車站牌	125051	頂城		NantouCounty		120.74592	23.96848	
公車站牌	125739	嘉和里		NantouCounty		120.68647	23.89692	
公車站牌	125740	茄苳腳		NantouCounty		120.68829	23.89325	
公車站牌	125741	嘉興集會所		NantouCounty		120.68924	23.89021	
公車站牌	125742	聯合新村		NantouCounty		120.69005	23.88758	
公車站牌	125743	新街		NantouCounty		120.692930373218	23.8793392274131	
公車站牌	125744	南新街		NantouCounty		120.693158	23.877308	
公車站牌	125745	華山新城		NantouCounty		120.692869	23.86781	
公車站牌	125746	虎子坑		NantouCounty		120.69388	23.86065	
公車站牌	125747	肉品市場		NantouCounty		120.69546	23.85366	
公車站牌	125748	名間國中		NantouCounty		120.69751	23.84689	
公車站牌	125749	水圳		NantouCounty		120.69996	23.84187	
公車站牌	125750	鄉公所		NantouCounty		120.703196	23.837578	
公車站牌	125751	濁水		NantouCounty		120.70448	23.8361	
公車站牌	125753	配銷所		NantouCounty		120.852461	23.817298	
公車站牌	125754	水里商工		NantouCounty		120.8519	23.80509	
公車站牌	125755	水里商工		NantouCounty		120.85204	23.80509	
公車站牌	125756	配銷所		NantouCounty		120.852821	23.817537	
公車站牌	125757	鄉公所		NantouCounty		120.70301	23.837714	
公車站牌	125758	水圳		NantouCounty		120.700031	23.841907	
公車站牌	125759	名間國中		NantouCounty		120.697801	23.846362	
公車站牌	125760	肉品市場		NantouCounty		120.69565	23.8539	
公車站牌	125761	虎子坑		NantouCounty		120.6942	23.86038	
公車站牌	125762	華山新城		NantouCounty		120.6929799	23.86781999	
公車站牌	125763	南新街		NantouCounty		120.693478	23.87571	
公車站牌	125764	聯合新村		NantouCounty		120.69026	23.88716	
公車站牌	125765	嘉興集會所		NantouCounty		120.68933	23.8903	
公車站牌	125766	茄苳腳		NantouCounty		120.68845	23.89343	
公車站牌	125767	嘉和里		NantouCounty		120.68668	23.89678	
公車站牌	126948	頂新街		NantouCounty		120.691593	23.882296	
公車站牌	126949	法院簡易庭		NantouCounty		120.692441	23.869572	
公車站牌	126951	枋子腳		NantouCounty		120.69613	23.85129	
公車站牌	127000	枋子腳		NantouCounty		120.69645	23.85102	
公車站牌	127002	法院簡易庭		NantouCounty		120.69291	23.86943	
公車站牌	127003	頂新街		NantouCounty		120.691945	23.881833	
公車站牌	127246	市場前		NantouCounty		120.78148	23.8269	
公車站牌	127247	分局前		NantouCounty		120.78633	23.82861	
公車站牌	127249	集集		NantouCounty		120.78428	23.82696	
公車站牌	127350	碧山南路		NantouCounty		120.676372294953	23.9782722813663	
公車站牌	127352	復興里		NantouCounty		120.667782783949	23.9762479690342	
公車站牌	127367	復興里		NantouCounty		120.66781	23.97615	
公車站牌	127369	碧山南路		NantouCounty		120.67637	23.97818	
公車站牌	128560	太清宮		NantouCounty		120.683321	23.972528	
公車站牌	129430	增和平里		NantouCounty		120.77986	23.82687	
公車站牌	129431	增和平里		NantouCounty		120.77997	23.82697	
公車站牌	130657	水里火車站		NantouCounty		120.854353	23.818215	
公車站牌	131153	百姓公		NantouCounty		120.693393	23.863395	
公車站牌	131156	百姓公		NantouCounty		120.693352	23.863682	
公車站牌	131676	福興巷		NantouCounty		120.71375	23.83104	
公車站牌	131677	福興巷		NantouCounty		120.713823	23.830929	
公車站牌	131900	龍泉公園		NantouCounty		120.74812	23.83582	
公車站牌	131901	龍泉公園		NantouCounty		120.74831	23.8357	
公車站牌	132056	民生集賢街口		NantouCounty		120.791	23.8282	
公車站牌	132057	民生集賢街口		NantouCounty		120.791	23.8282	
公車站牌	132086	三興里		NantouCounty		120.68602	23.90365	
公車站牌	132311	埔里總站		NantouCounty		120.969086	23.963509	
公車站牌	132591	南投高中		NantouCounty		120.682	23.9089	
公車站牌	132592	南投高中		NantouCounty		120.6822	23.9088	
公車站牌	132608	新南社區		NantouCounty		120.69253	23.871605	
公車站牌	132609	新南社區		NantouCounty		120.692929	23.87154	
公車站牌	132616	南基醫院		NantouCounty		120.68559	23.8991	
公車站牌	132617	南基醫院		NantouCounty		120.6859533	23.8987073	
公車站牌	134068	中正路口		NantouCounty		120.966635	23.96584	
公車站牌	134070	宏仁國中		NantouCounty		120.97116	23.9614	
公車站牌	134073	鹽土子		NantouCounty		120.97431	23.95519	
公車站牌	134077	九股		NantouCounty		120.97584	23.95154	
公車站牌	134079	鐵工廠		NantouCounty		120.9773	23.94827	
公車站牌	134081	十一份		NantouCounty		120.979262	23.94502	
公車站牌	134083	祥盛商行		NantouCounty		120.98134	23.93974	
公車站牌	134086	亞歷山大		NantouCounty		120.98452	23.93725	
公車站牌	134088	麒麟社區		NantouCounty		120.98594	23.93568	
公車站牌	134093	內底林		NantouCounty		120.986697	23.932789	
公車站牌	134095	麒麟國小		NantouCounty		120.99053	23.93137	
公車站牌	134101	麒麟里		NantouCounty		120.994411	23.929097	
公車站牌	134106	慈雲寺		NantouCounty		120.99892	23.9261	
公車站牌	134107	麒麟橋		NantouCounty		121.00194	23.92387	
公車站牌	134109	寬龍宮		NantouCounty		121.00353	23.92189	
公車站牌	134111	卓社入口處		NantouCounty		121.017762	23.916216	
公車站牌	134114	界山		NantouCounty		121.04274	23.91322	
公車站牌	134115	帝納		NantouCounty		121.045464	23.911145	
公車站牌	134117	法治		NantouCounty		121.04819	23.9104	
公車站牌	134135	青青草原		NantouCounty		121.163782	24.059367	
公車站牌	134136	青青草原		NantouCounty		121.163744	24.059351	
公車站牌	134149	國民賓館		NantouCounty		121.155768	24.044372	
公車站牌	134150	國民賓館		NantouCounty		121.155573	24.044263	
公車站牌	134151	清境農場旅服中心		NantouCounty		121.156168	24.046801	
公車站牌	134152	清境農場旅服中心		NantouCounty		121.15601	24.04684	
公車站牌	134153	觀山牧區		NantouCounty		121.162036	24.054777	
公車站牌	134154	觀山牧區		NantouCounty		121.16207	24.05493	
公車站牌	134156	帝納		NantouCounty		121.045491	23.911194	
公車站牌	134157	界山		NantouCounty		121.042734	23.913332	
公車站牌	134158	卓社入口處		NantouCounty		121.017816	23.916088	
公車站牌	134159	寬龍宮		NantouCounty		121.003608	23.921889	
公車站牌	134160	麒麟橋		NantouCounty		121.00198	23.92391	
公車站牌	134161	慈雲寺		NantouCounty		120.998939	23.926131	
公車站牌	134162	麒麟國小		NantouCounty		120.990471	23.931505	
公車站牌	134163	鐵工廠		NantouCounty		120.97721	23.9487	
公車站牌	134164	九股		NantouCounty		120.97578	23.95196	
公車站牌	134165	鹽土子		NantouCounty		120.974356	23.955271	
公車站牌	134166	宏仁國中		NantouCounty		120.971521	23.961073	
公車站牌	134172	埔里站		NantouCounty		120.96915	23.96352	
公車站牌	136326	公車接駁處		NantouCounty		121.157507	24.0448072	
公車站牌	136454	南岸		NantouCounty		120.693961	24.003847	
公車站牌	136455	南岸		NantouCounty		120.694643	24.004473	
公車站牌	136456	草屯		NantouCounty		120.683773	23.976211	
公車站牌	136457	草屯		NantouCounty		120.683828	23.97614	
公車站牌	136458	佑民醫院		NantouCounty		120.681286979493	23.9600843008281	
公車站牌	136459	佑民醫院		NantouCounty		120.681584874168	23.9603258468368	
公車站牌	136460	中興		NantouCounty		120.685154	23.956225	
公車站牌	136461	中興		NantouCounty		120.685009	23.956123	
公車站牌	136464	中學路		NantouCounty		120.692861	23.94714	
公車站牌	136465	中學路		NantouCounty		120.692955	23.947139	
公車站牌	136466	中興國中		NantouCounty		120.693532	23.931773	
公車站牌	136467	中興國中		NantouCounty		120.693719	23.93209	
公車站牌	136468	軍功里		NantouCounty		120.697541	23.91857	
公車站牌	136469	軍功里		NantouCounty		120.697541	23.918534	
公車站牌	136470	南投		NantouCounty		120.68882	23.9054	
公車站牌	136471	濁水		NantouCounty		120.703675	23.835551	
公車站牌	136472	名竹大橋		NantouCounty		120.709919	23.811231	
公車站牌	136473	秀傳醫院		NantouCounty		120.713693515854	23.8002115743687	
公車站牌	136474	竹山工業區		NantouCounty		120.70462	23.76833	
公車站牌	136475	鹿彰		NantouCounty		120.753561519428	23.745921082547	
公車站牌	136476	溪頭		NantouCounty		120.795647	23.673038	
公車站牌	136477	溪頭		NantouCounty		120.795647	23.673038	
公車站牌	136478	鹿彰		NantouCounty		120.753635197488	23.7459578887005	
公車站牌	136479	竹山工業區		NantouCounty		120.70462	23.76833	
公車站牌	136480	秀傳醫院		NantouCounty		120.714130214027	23.8008042093273	
公車站牌	136481	名竹大橋		NantouCounty		120.709973	23.811506	
公車站牌	136482	濁水		NantouCounty		120.70453	23.835702	
公車站牌	136483	南投		NantouCounty		120.689217	23.90605	
公車站牌	136484	營盤路口		NantouCounty		120.67558	23.94341	
公車站牌	136485	永豐		NantouCounty		120.670059970352	23.9363299977401	
公車站牌	136486	水尾子		NantouCounty		120.67451	23.9266	
公車站牌	136487	工務段		NantouCounty		120.678099099171	23.9185044159958	
公車站牌	136488	省立醫院		NantouCounty		120.68414	23.91371	
公車站牌	136489	省立醫院		NantouCounty		120.68416	23.91409	
公車站牌	136490	工務段		NantouCounty		120.67816	23.91873	
公車站牌	136491	水尾子		NantouCounty		120.67432	23.92707	
公車站牌	136492	永豐		NantouCounty		120.670117736648	23.9361679808547	
公車站牌	136493	營盤路口		NantouCounty		120.67566	23.94333	
公車站牌	137367	御史里		NantouCounty		120.687806	23.990411	
公車站牌	137368	御史里		NantouCounty		120.687963	23.990451	
公車站牌	137369	大觀		NantouCounty		120.68495	23.982635	
公車站牌	137370	大觀		NantouCounty		120.68513	23.98252	
公車站牌	137371	光明里		NantouCounty		120.697567	23.940305	
公車站牌	137372	光明里		NantouCounty		120.697506	23.940434	
公車站牌	137373	初鄉		NantouCounty		120.735241	23.765271	
公車站牌	137374	初鄉		NantouCounty		120.735159	23.765759	
公車站牌	137375	廣興		NantouCounty		120.761889	23.737482	
公車站牌	137376	廣興		NantouCounty		120.760661	23.738309	
公車站牌	137377	內湖		NantouCounty		120.778196	23.720355	
公車站牌	137378	內湖		NantouCounty		120.77844	23.720039	
公車站牌	137943	潭南國小		NantouCounty		120.9397843	23.8212798	
公車站牌	137944	潭南國小		NantouCounty		120.9397843	23.8212798	
公車站牌	137945	洽波石阿蘭商店前		NantouCounty		120.913873	23.790499	
公車站牌	137946	洽波石社區活動中心		NantouCounty		120.917976	23.78334	
公車站牌	137947	人和國小		NantouCounty		120.8970521	23.7790493	
公車站牌	137948	人和國小		NantouCounty		120.8970521	23.7790493	
公車站牌	138014	活動中心		NantouCounty		120.989974	23.907497	
公車站牌	138015	中正教會		NantouCounty		120.991309	23.903508	
公車站牌	138236	行政大樓		NantouCounty		120.930991	23.951082	
公車站牌	138237	中餐廳		NantouCounty		120.926579	23.95048	
公車站牌	138238	科技學院		NantouCounty		120.927705	23.95458	
公車站牌	138239	學人會館		NantouCounty		120.934592	23.94976	
公車站牌	138240	中城		NantouCounty		120.938798	23.952298	
公車站牌	138241	下城		NantouCounty		120.941144	23.955794	
公車站牌	138242	坪頂		NantouCounty		120.946081	23.963173	
公車站牌	138243	愛蘭橋		NantouCounty		120.946698	23.967476	
公車站牌	138244	崎下		NantouCounty		120.94883	23.97099	
公車站牌	138245	大成國小		NantouCounty		120.95145	23.97031	
公車站牌	138246	中山安七街口		NantouCounty		120.953556	23.969743	
公車站牌	138247	榮民診所		NantouCounty		120.956742	23.968999	
